 2016-02-16 09:19:40,027 [P1860/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.4 application starting on EB00105
 2016-02-16 10:46:02,144 [P1860/D3/T47] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Spectacles' with Id '1092' has been published.
 2016-02-16 10:46:06,216 [P1860/D3/T20] INFO  umbraco.content - Save Xml to file...
 2016-02-16 10:46:06,224 [P1860/D3/T78] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 10:46:17,377 [P1860/D3/T40] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Contact' with Id '1079' has been published.
 2016-02-16 10:46:21,416 [P1860/D3/T40] INFO  umbraco.content - Save Xml to file...
 2016-02-16 10:46:21,419 [P1860/D3/T78] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 11:27:18,339 [P1860/D3/T138] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Alicia Haté' with Id '1155' has been published.
 2016-02-16 11:27:22,392 [P1860/D3/T78] INFO  umbraco.content - Save Xml to file...
 2016-02-16 11:27:22,399 [P1860/D3/T134] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 11:28:51,678 [P1860/D3/T154] ERROR Umbraco.Core.UmbracoApplicationBase - An unhandled exception occurred
System.Web.HttpParseException (0x80004005): Unexpected "if" keyword after "@" character.  Once inside code, you do not need to prefix constructs like "if" with "@".

   at System.Web.WebPages.Razor.RazorBuildProvider.EnsureGeneratedCode()
   at System.Web.WebPages.Razor.RazorBuildProvider.get_CodeCompilerType()
   at System.Web.Compilation.BuildProvider.GetCompilerTypeFromBuildProvider(BuildProvider buildProvider)
   at System.Web.Compilation.BuildProvidersCompiler.ProcessBuildProviders()
   at System.Web.Compilation.BuildProvidersCompiler.PerformBuild()
   at System.Web.Compilation.BuildManager.CompileWebFile(VirtualPath virtualPath)
   at System.Web.Compilation.BuildManager.GetVPathBuildResultInternal(VirtualPath virtualPath, Boolean noBuild, Boolean allowCrossApp, Boolean allowBuildInPrecompile, Boolean throwIfNotFound, Boolean ensureIsUpToDate)
   at System.Web.Compilation.BuildManager.GetVPathBuildResultWithNoAssert(HttpContext context, VirtualPath virtualPath, Boolean noBuild, Boolean allowCrossApp, Boolean allowBuildInPrecompile, Boolean throwIfNotFound, Boolean ensureIsUpToDate)
   at System.Web.Compilation.BuildManager.GetVirtualPathObjectFactory(VirtualPath virtualPath, HttpContext context, Boolean allowCrossApp, Boolean throwIfNotFound)
   at System.Web.Compilation.BuildManager.GetCompiledType(VirtualPath virtualPath)
   at System.Web.Compilation.BuildManager.GetCompiledType(String virtualPath)
   at System.Web.Mvc.BuildManagerWrapper.System.Web.Mvc.IBuildManager.GetCompiledType(String virtualPath)
   at System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   at Umbraco.Core.Profiling.ProfilingView.Render(ViewContext viewContext, TextWriter writer)
   at System.Web.Mvc.HtmlHelper.RenderPartialInternal(String partialViewName, ViewDataDictionary viewData, Object model, TextWriter writer, ViewEngineCollection viewEngineCollection)
   at System.Web.Mvc.Html.RenderPartialExtensions.RenderPartial(HtmlHelper htmlHelper, String partialViewName)
   at ASP._Page_Views_Master_cshtml.Execute() in c:\Users\jub\Documents\My Web Sites\Dlp\Views\Master.cshtml:line 59
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   at System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.WebPages.WebPageBase.<>c__DisplayClass3.<RenderPageCore>b__2(TextWriter writer)
   at System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   at System.Web.WebPages.WebPageBase.Write(HelperResult result)
   at System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   at System.Web.WebPages.WebPageBase.PopContext()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   at System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   at Umbraco.Core.Profiling.ProfilingView.Render(ViewContext viewContext, TextWriter writer)
   at System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<>c__DisplayClass2b.<BeginInvokeAction>b__1c()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<BeginInvokeAction>b__1e(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeAction(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecuteCore>b__1d(IAsyncResult asyncResult, ExecuteCoreState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecuteCore(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecute>b__15(IAsyncResult asyncResult, Controller controller)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.<BeginProcessRequest>b__5(IAsyncResult asyncResult, ProcessRequestState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)
 2016-02-16 11:29:51,028 [P1860/D3/T137] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Matthieu Houx' with Id '1134' has been published.
 2016-02-16 11:29:54,883 [P1860/D3/T130] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Agnès Houx' with Id '1145' has been published.
 2016-02-16 11:29:58,934 [P1860/D3/T139] INFO  umbraco.content - Save Xml to file...
 2016-02-16 11:29:58,936 [P1860/D3/T118] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 11:29:59,695 [P1860/D3/T140] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Jérôme Damien' with Id '1146' has been published.
 2016-02-16 11:30:03,468 [P1860/D3/T123] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Jessica Haté' with Id '1147' has been published.
 2016-02-16 11:30:06,959 [P1860/D3/T123] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Dominique Pautas' with Id '1148' has been published.
 2016-02-16 11:30:10,000 [P1860/D3/T123] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Florie Dufour' with Id '1149' has been published.
 2016-02-16 11:30:13,668 [P1860/D3/T140] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Lucie Chouvel' with Id '1150' has been published.
 2016-02-16 11:30:16,828 [P1860/D3/T142] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Masumi Fukaya' with Id '1151' has been published.
 2016-02-16 11:30:20,853 [P1860/D3/T156] INFO  umbraco.content - Save Xml to file...
 2016-02-16 11:30:20,856 [P1860/D3/T122] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 11:30:21,000 [P1860/D3/T141] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Natacha Pilleta' with Id '1152' has been published.
 2016-02-16 11:30:23,968 [P1860/D3/T139] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Aliénor Guéniffet' with Id '1153' has been published.
 2016-02-16 11:30:28,010 [P1860/D3/T141] INFO  umbraco.content - Save Xml to file...
 2016-02-16 11:30:28,013 [P1860/D3/T132] INFO  umbraco.content - Saved Xml to file.
 2016-02-16 11:36:02,099 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
 2016-02-16 11:36:02,099 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Waiting for tasks to complete
 2016-02-16 11:36:02,101 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Terminating
 2016-02-16 11:36:02,101 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Waiting for tasks to complete
 2016-02-16 11:36:02,101 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Terminating
 2016-02-16 11:36:02,101 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Waiting for tasks to complete
 2016-02-16 11:36:02,104 [P1860/D3/T143] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Tasks completed, terminated
 2016-02-16 11:36:02,104 [P1860/D3/T134] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Tasks completed, terminated
 2016-02-16 11:36:02,107 [P1860/D3/T137] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Tasks completed, terminated
 2016-02-16 11:36:02,139 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Terminating
 2016-02-16 11:36:02,139 [P1860/D3/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Waiting for tasks to complete
 2016-02-16 11:36:02,140 [P1860/D3/T62] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Tasks completed, terminated
 2016-02-16 11:36:03,234 [P1860/D4/T21] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.4 application starting on EB00105
 2016-02-16 11:36:03,250 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-02-16 11:36:03,256 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Hash determined (took 6ms)
 2016-02-16 11:36:03,339 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-02-16 11:36:03,348 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 9ms)
 2016-02-16 11:36:03,364 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-02-16 11:36:03,365 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 1ms)
 2016-02-16 11:36:03,365 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-02-16 11:36:03,367 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 1ms)
 2016-02-16 11:36:03,377 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-02-16 11:36:03,378 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 1ms)
 2016-02-16 11:36:03,379 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-02-16 11:36:03,382 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 3ms)
 2016-02-16 11:36:03,406 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-02-16 11:36:03,407 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 0ms)
 2016-02-16 11:36:03,407 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-02-16 11:36:03,408 [P1860/D4/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2016-02-16 11:36:03,852 [P1860/D4/T21] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 11:36:04,006 [P1860/D4/T21] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 11:36:04,011 [P1860/D4/T21] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 11:36:04,024 [P1860/D4/T21] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-02-16 11:36:04,036 [P1860/D4/T21] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-02-16 11:36:04,082 [P1860/D4/T21] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-02-16 11:36:04,088 [P1860/D4/T21] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 912ms)
 2016-02-16 11:36:04,549 [P1860/D4/T139] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:59953/umbraco (UmbracoModule request)
 2016-02-16 11:36:04,915 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2016-02-16 11:36:04,916 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 1ms)
 2016-02-16 11:36:04,947 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Trees.TreeController
 2016-02-16 11:36:04,948 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Trees.TreeController, found 0 (took 1ms)
 2016-02-16 11:36:04,950 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2016-02-16 11:36:04,951 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 0ms)
 2016-02-16 11:36:05,014 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ITree
 2016-02-16 11:36:05,015 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ITree, found 0 (took 1ms)
 2016-02-16 11:36:05,040 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplication
 2016-02-16 11:36:05,041 [P1860/D4/T139] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplication, found 0 (took 1ms)
 2016-02-16 11:36:05,332 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2016-02-16 11:36:05,333 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 1ms)
 2016-02-16 11:36:32,220 [P1860/D3/T139] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: MaxRecompilationsReached

_shutDownMessage=Recompilation limit of 15 reached
HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.Compilation.DiskBuildResultCache.ShutdownCallBack(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2016-02-16 11:37:05,262 [P1860/D4/T135] INFO  umbraco.content - Load Xml from file...
 2016-02-16 11:37:05,262 [P1860/D4/T135] INFO  umbraco.content - Loaded Xml from file.
 2016-02-16 11:37:05,301 [P1860/D4/T130] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2016-02-15 11:37:05
 2016-02-16 11:39:43,398 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ICacheRefresher
 2016-02-16 11:39:43,399 [P1860/D4/T152] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 0 (took 1ms)
 2016-02-16 13:00:26,226 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Terminating
 2016-02-16 13:00:26,227 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Waiting for tasks to complete
 2016-02-16 13:00:26,227 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
 2016-02-16 13:00:26,227 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Waiting for tasks to complete
 2016-02-16 13:00:26,237 [P1860/D4/T131] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Tasks completed, terminated
 2016-02-16 13:00:26,247 [P1860/D4/T61] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Tasks completed, terminated
 2016-02-16 13:00:26,528 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Terminating
 2016-02-16 13:00:26,528 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Waiting for tasks to complete
 2016-02-16 13:00:26,533 [P1860/D4/T66] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Tasks completed, terminated
 2016-02-16 13:00:26,538 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Terminating
 2016-02-16 13:00:26,538 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Waiting for tasks to complete
 2016-02-16 13:00:26,538 [P1860/D4/T172] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Tasks completed, terminated
 2016-02-16 13:00:54,785 [P1860/D5/T74] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.4 application starting on EB00105
 2016-02-16 13:00:54,834 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2016-02-16 13:00:54,872 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Hash determined (took 37ms)
 2016-02-16 13:00:55,209 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2016-02-16 13:00:55,249 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 40ms)
 2016-02-16 13:00:55,344 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2016-02-16 13:00:55,348 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
 2016-02-16 13:00:55,349 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2016-02-16 13:00:55,354 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 4ms)
 2016-02-16 13:00:55,367 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2016-02-16 13:00:55,370 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2016-02-16 13:00:55,389 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2016-02-16 13:00:55,417 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 28ms)
 2016-02-16 13:00:55,503 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2016-02-16 13:00:55,504 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 1ms)
 2016-02-16 13:00:55,507 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2016-02-16 13:00:55,514 [P1860/D5/T74] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2016-02-16 13:00:56,628 [P1860/D4/T55] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BuildManagerChange

_shutDownMessage=Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
HostingEnvironment initiated shutdown
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
File Change Notification Error in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.Compilation.BuildManager.OnWebHashFileChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
   at System.Web.Util.WorkItem.CallCallbackWithAssert(WorkItemCallback callback)
   at System.Web.Util.WorkItem.OnQueueUserWorkItemCompletion(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2016-02-16 13:00:56,999 [P1860/D5/T74] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 13:00:57,400 [P1860/D5/T74] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 13:00:57,429 [P1860/D5/T74] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2016-02-16 13:00:57,468 [P1860/D5/T74] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2016-02-16 13:00:57,532 [P1860/D5/T74] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2016-02-16 13:00:57,748 [P1860/D5/T74] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2016-02-16 13:00:57,766 [P1860/D5/T74] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 3232ms)
 2016-02-16 13:01:00,099 [P1860/D5/T55] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:59953/umbraco (UmbracoModule request)
 2016-02-16 13:01:30,645 [P1860/D5/T55] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BuildManagerChange

_shutDownMessage=Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
HostingEnvironment initiated shutdown
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
Change in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash\hash.web
File Change Notification Error in C:\Users\jub\AppData\Local\Temp\Temporary ASP.NET Files\root\bec57de5\7480d628\hash
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.Compilation.BuildManager.OnWebHashFileChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
